last_name, first_name,player_id,year,slg_percent,on_base_percent,on_base_plus_slg,exit_velocity_avg,launch_angle_avg,sweet_spot_percent,barrel_batted_rate,hard_hit_percent,
Smith Jr., Dwight,596105,2019,.412,.296,.708,89.1,7.3,30.4,4.3,38.9,
Story, Trevor,596115,2019,.554,.363,.917,91,17.4,36.7,8.9,45.8,
Swihart, Blake,596119,2019,.304,.222,.527,85.7,12.2,33.9,5.4,28.6,
Vogelbach, Daniel,596129,2019,.439,.341,.780,88.8,17.1,39,10.5,38,
Sanchez, Gary,596142,2019,.525,.316,.841,91.1,19.2,33.5,19.1,42.3,
Cuthbert, Cheslor,596144,2019,.379,.294,.673,89,15.1,31,4.5,38.6,
Kepler, Max,596146,2019,.519,.336,.855,89.7,18.2,30.5,8.9,42.1,
Quinn, Roman,596451,2019,.370,.295,.665,88.9,11.7,22.7,5.3,36,
Franco, Maikel,596748,2019,.409,.297,.705,89,14.7,23.9,6.9,38.5,
Garcia, Robel,596825,2019,.500,.275,.775,89.8,22.6,42.1,15.8,42.1,
Choi, Ji-Man,596847,2019,.459,.363,.822,91.2,12.8,37.9,11.3,42.7,
Bradley Jr., Jackie,598265,2019,.421,.316,.737,90.2,9.3,29.9,9.6,44.3,
La Stella, Tommy,600303,2019,.486,.340,.826,88.2,13.2,34.8,5.3,31.2,
Severino, Pedro,600474,2019,.420,.320,.739,87.6,13.2,35.7,8.5,33.6,
Nunez, Renato,600524,2019,.460,.311,.771,89.9,19.9,32.1,10.7,40.9,
Arteaga, Humberto,600858,2019,.230,.252,.481,84.3,8.3,26.8,0,21.5,
Candelario, Jeimer,600869,2019,.337,.306,.643,88.2,15.8,32.9,5.9,33.8,
Daza, Yonathan,602074,2019,.237,.257,.494,84.5,4.8,24.7,1.3,20.8,
Rondon, Jose,602922,2019,.280,.261,.541,87.6,8.7,33,2.8,33,
Ahmed, Nick,605113,2019,.437,.315,.752,87.8,7.6,35.7,6.6,34,
Anderson, Brian,605119,2019,.468,.342,.811,89.9,11.1,31.3,8.9,46,
Barnes, Austin,605131,2019,.340,.293,.633,87.2,16.4,27.8,4.4,29.1,
Bell, Josh,605137,2019,.569,.367,.936,92.4,13,34.9,12.7,46.9,
Betts, Mookie,605141,2019,.524,.391,.915,91,19.2,38.8,10.3,47.6,
Caratini, Victor,605170,2019,.447,.348,.794,89.7,6.9,32.4,9,35.9,
Cron, Kevin,605196,2019,.521,.269,.790,89.9,14.2,40.9,22.7,50,
Davies, Zach,605200,2019,.192,.164,.356,82.6,15.5,27.6,0,6.9,
Davis, J.D.,605204,2019,.527,.369,.895,91.5,10.2,36.8,11.1,47.9,
Fisher, Derek,605233,2019,.370,.287,.657,92.3,9.2,34.8,12.4,44.3,
Gore, Terrance,605253,2019,.353,.362,.715,83.5,6.5,24.2,0,12.5,
Martini, Nick,605361,2019,.323,.330,.653,87.6,5.7,29.4,1.5,32.8,
Musgrove, Joe,605397,2019,.235,.164,.399,86.8,11.3,27.5,5,27.5,
Nola, Aaron,605400,2019,.153,.186,.338,86.7,1.9,27.6,0,20.7,
Panik, Joe,605412,2019,.336,.314,.649,86.8,12.8,33.8,2,25.8,
Perez, Michael,605421,2019,.326,.345,.672,92.5,15.5,33.3,7.4,48.1,
Skole, Matt,605474,2019,.236,.275,.511,82,17.5,33.3,0,14.3,
Smith, Mallex,605480,2019,.335,.299,.634,85.2,7.3,29,2.2,20.1,
Spangenberg, Cory,605486,2019,.358,.275,.632,85.1,0.7,26.7,5,25.5,
Starling, Bubba,605490,2019,.317,.254,.571,81.8,12.1,36.6,2.3,17.7,
Tilson, Charlie,605508,2019,.285,.293,.578,86.8,5.4,29.2,2.8,30.8,
Castro, Harold,605612,2019,.384,.304,.688,87.2,8.5,36.1,3.6,28.4,
Arcia, Orlando,606115,2019,.350,.282,.632,87.9,6.6,26.5,4.3,31.3,
Tapia, Raimel,606132,2019,.415,.309,.724,87.6,7.5,36.5,3.7,31.6,
Aquino, Aristides,606157,2019,.576,.316,.891,87.8,18.6,30.6,12.9,39,
Hernandez, Teoscar,606192,2019,.472,.306,.778,91.2,15.3,30.6,11.7,42.3,
Peraza, Jose,606299,2019,.346,.285,.631,84.9,17.2,32.5,0.3,25.6,
Marte, Ketel,606466,2019,.592,.389,.981,90,11.5,34.6,9.3,40,
Greiner, Grayson,606988,2019,.308,.250,.558,86.6,12.3,27.9,5.7,32.4,
Nimmo, Brandon,607043,2019,.407,.374,.781,89.3,12.2,35.6,6.8,35.6,
Peterson, Jace,607054,2019,.330,.269,.599,88.4,9.5,37.7,3.9,26,
Turner, Trea,607208,2019,.497,.353,.850,90.4,9.9,29.8,6.8,42,
Smith, Kevan,607345,2019,.393,.318,.710,89.5,5.7,37.4,6.5,41.8,
Beaty, Matt,607461,2019,.458,.317,.775,89.4,10.3,28.2,5.1,40.5,
Blandino, Alex,607468,2019,.361,.420,.781,90.1,12.4,41.7,4.2,33.3,
Pillar, Kevin,607680,2019,.432,.287,.719,86.4,14.1,33.1,4.9,30.8,
Stallings, Jacob,607732,2019,.382,.324,.706,89.2,11.4,28.3,5.9,37.8,
Travis, Sam,607752,2019,.382,.274,.656,89.1,8,26.6,7.3,39.8,
Williamson, Mac,607776,2019,.258,.250,.508,85.4,8.8,28.6,3.6,33.7,
Ramirez, Jose,608070,2019,.479,.327,.806,89.2,19.8,32.6,6.3,35.7,
Bregman, Alex,608324,2019,.592,.423,1.015,89.3,19.6,35.5,4.8,38,
Fried, Max,608331,2019,.268,.246,.514,86.5,-3.5,22.7,0,29.5,
Gallo, Joey,608336,2019,.598,.387,.985,94.8,22.4,34.9,26.4,53.1,
Kelly, Carson,608348,2019,.478,.348,.826,88.9,14.3,39.8,8.5,40.4,
Russell, Addison,608365,2019,.391,.307,.698,86.9,9.1,33.1,6.9,28.1,
Seager, Corey,608369,2019,.483,.335,.817,88.8,14.3,35.2,7.3,38.2,
Williams, Nick,608384,2019,.245,.196,.442,86.7,10.9,41.3,6.3,30.2,
Winker, Jesse,608385,2019,.473,.357,.830,89.2,7.2,32,4.3,41.1,
Lugo, Dawel,608475,2019,.381,.271,.652,86.7,7.9,35.3,4.6,36,
Marquez, German,608566,2019,.354,.190,.544,81.1,9.4,27.3,2.3,13.6,
Mazara, Nomar,608577,2019,.469,.318,.786,89.1,10.7,33.9,10.7,39.3,
Murphy, Tom,608596,2019,.535,.324,.858,90.6,18.9,32.2,10.9,44.8,
Guzman, Ronald,608597,2019,.414,.308,.723,85.6,14.8,36.4,8.7,36.5,
Mayfield, Jack,608686,2019,.328,.169,.497,85.6,18.9,29.2,4.2,20.8,
Plawecki, Kevin,608700,2019,.342,.287,.629,85.6,15.3,26.6,4.7,32,
Mondesi, Adalberto,609275,2019,.424,.289,.713,88.8,10.1,30.5,8.2,34.3,
Reyes, Franmil,614177,2019,.512,.310,.822,93.3,9.5,33.3,14.8,51,
Barreto, Franklin,620439,2019,.263,.138,.401,89,6.5,29.4,11.8,35.3,
Urena, Richard,620446,2019,.324,.263,.587,86.7,9.8,27.8,0,29.6,
Robertson, Daniel,621002,2019,.295,.312,.607,87.7,5.8,25,1.4,33.8,
Lopes, Tim,621005,2019,.360,.359,.720,85,8.7,39.8,3.6,24.1,
Martin Jr., Richie,621006,2019,.322,.256,.577,83.2,9.4,29.6,2.4,25.2,
Swanson, Dansby,621020,2019,.422,.325,.747,89.9,14.4,36.7,10.1,41.6,
Newman, Kevin,621028,2019,.446,.352,.798,85.3,8.5,33.4,2.1,24.8,
Taylor, Chris,621035,2019,.462,.331,.793,86,13.8,39.1,5.4,32.3,
Correa, Carlos,621043,2019,.568,.358,.926,89,12.5,36.4,12.9,42,
Eflin, Zach,621107,2019,.180,.154,.334,81.5,14.2,24,0,13,
Buehler, Walker,621111,2019,.136,.136,.272,88.1,-6.3,20.7,3.4,31,
Dahl, David,621311,2019,.524,.351,.875,88.7,11.2,41,10.3,39.5,
Phillips, Brett,621433,2019,.262,.241,.502,87.6,14,21.7,4.3,23.9,
Buxton, Byron,621439,2019,.513,.312,.825,90,20.3,32.5,7.8,38.7,
Brinson, Lewis,621446,2019,.221,.234,.455,86.8,10,25.8,3.9,32.9,
Duggar, Steven,621453,2019,.341,.278,.619,85.7,9,35.5,4.3,32.8,
Rios, Edwin,621458,2019,.617,.393,1.010,95,5.4,50,26.9,65.4,
Stewart, DJ,621466,2019,.381,.317,.698,87.9,12.9,26.7,6.9,34.7,
Nido, Tomas,621512,2019,.316,.229,.545,87.4,7.6,23,5,30.9,
Stewart, Christin,621514,2019,.388,.305,.693,86.8,19.1,36.4,7.4,33.6,
Bemboom, Anthony,621532,2019,.204,.143,.347,83.7,22.7,17.6,2.9,20.6,
Wendle, Joey,621563,2019,.340,.293,.633,87.4,11.6,31.4,1.5,32.5,
Olson, Matt,621566,2019,.545,.351,.896,92.7,19.2,36.1,14.5,50.3,
Dean, Austin,621573,2019,.404,.259,.664,88.6,9.2,33.8,6,38.9,
Duffy, Matt,622110,2019,.327,.343,.670,87,5.5,27.7,1.7,33.6,
Munoz, Yairo,622168,2019,.355,.298,.653,84.9,6,27.9,1.5,25.2,
Castillo, Luis,622491,2019,.113,.091,.204,79.3,14.8,20.6,0,6.3,
Margot, Manuel,622534,2019,.387,.302,.689,87.7,14.2,28.4,3.5,34.8,
Reyes, Pablo,622569,2019,.322,.274,.596,88.2,12.2,24.3,3.7,29.2,
Camargo, Johan,622666,2019,.384,.278,.662,86.9,11.1,33.7,3.7,31.6,
Reyes, Victor,622682,2019,.431,.336,.767,87.6,9.2,37.9,1.9,31.6,
Bishop, Braden,623323,2019,.107,.150,.257,83.1,13,19.4,0,13.9,
Bote, David,623520,2019,.422,.362,.785,89.7,7.7,34.9,5.7,36.3,
Ramirez, Harold,623912,2019,.416,.312,.727,88.8,3.9,28.7,6,34.1,
Santander, Anthony,623993,2019,.476,.296,.773,89.9,15.3,31.2,7.7,36.6,
Alonso, Pete,624413,2019,.583,.358,.941,90.7,14.8,36.7,15.8,42.9,
Arroyo, Christian,624414,2019,.380,.298,.678,84.4,5.3,27.3,6.1,24.2,
Biggio, Cavan,624415,2019,.429,.363,.792,88.9,20.1,44.2,9,39.9,
Conforto, Michael,624424,2019,.494,.363,.856,89.2,15.9,35.6,11.6,39.1,
Frazier, Adam,624428,2019,.417,.334,.751,87.1,13.1,36.4,1.9,28.3,
Trevino, Jose,624431,2019,.383,.270,.653,86.8,8.3,29.2,2.1,35.4,
McGuire, Reese,624512,2019,.526,.343,.869,86.7,13.1,40.5,3.8,24.1,
Puig, Yasiel,624577,2019,.458,.327,.785,90,13.8,30,9.2,39.1,
Soler, Jorge,624585,2019,.569,.352,.921,92.6,15.5,34.2,16.6,50,
Maeda, Kenta,628317,2019,.292,.197,.488,82.8,7.8,16.7,0,8.3,
Heredia, Guillermo,628338,2019,.363,.303,.666,86.6,12.9,32.7,2.7,34.7,
Kang, Jung Ho,628356,2019,.395,.222,.617,92.2,13.7,32.7,11.5,46,
Ervin, Phillip,640447,2019,.466,.331,.797,85,14.4,37.1,4.6,31.1,
Frazier, Clint,640449,2019,.489,.317,.806,88.5,15.4,37.3,10.8,36.1,
Meadows, Austin,640457,2019,.558,.364,.922,90.4,16.7,38.1,12.5,42.9,
Mercado, Oscar,640458,2019,.443,.313,.756,88,14.9,33.4,4.1,33.9,
Pinder, Chad,640461,2019,.416,.289,.706,90.9,8.4,30.7,8.2,43.9,
Anderson, Tim,641313,2019,.508,.357,.865,88.3,8.7,37.6,5.1,37.6,
Bauers, Jake,641343,2019,.371,.312,.683,88.1,15,31.9,5,33.1,
Bellinger, Cody,641355,2019,.629,.405,1.034,91.2,17.8,39.8,13,45.7,
Calhoun, Willie,641432,2019,.524,.323,.848,89.7,17.6,35.3,6.2,40.7,
Collins, Zack,641470,2019,.349,.304,.653,90.7,15.3,42.6,14.9,53.2,
Cordell, Ryan,641477,2019,.355,.283,.638,88.7,19.3,25,6.4,31.6,
Crawford, J.P.,641487,2019,.371,.311,.682,85,12.4,34.7,3.4,24.8,
Davis, Jonathan,641505,2019,.265,.263,.528,84.6,11.6,34.4,3.3,23,
Demeritte, Travis,641513,2019,.343,.285,.628,91.2,16.1,28.7,3.7,46.3,
Dixon, Brandon,641525,2019,.435,.290,.725,89.5,16.9,37.8,11.2,40.4,
Dozier, Hunter,641531,2019,.522,.348,.870,91,16.9,35.3,10,42.6,
Engel, Adam,641553,2019,.383,.302,.686,86.4,11.1,33.3,5.3,30,
Garver, Mitch,641598,2019,.630,.365,.995,91.1,15.3,33.6,15.5,49.1,
Guillorme, Luis,641645,2019,.361,.314,.675,87,16.8,32.7,6.1,26.5,
Hampson, Garrett,641658,2019,.385,.300,.684,85.8,13.1,30.2,3.7,26.2,
Hudson, Dakota,641712,2019,.078,.085,.163,83.5,-10.9,14.7,0,11.8,
Lewis, Kyle,641786,2019,.592,.293,.885,90.3,10.4,41.9,23.3,46.5,
Locastro, Tim,641796,2019,.340,.356,.696,84.4,13.6,28.8,1.2,19.4,
Mancini III, Trey,641820,2019,.535,.364,.899,90.3,7.8,36.4,10.3,42.7,
McKinney, Billy,641856,2019,.422,.272,.694,86.7,15.2,31.3,6.6,31.9,
McMahon, Ryan,641857,2019,.450,.328,.778,91.9,8.8,36.6,9,48,
Neuse, Sheldon,641914,2019,.304,.295,.599,90.6,10,36.8,5.3,47.4,
O'Neill, Tyler,641933,2019,.411,.311,.723,89,19.9,29.5,6.8,37.2,
Sisco, Chance,642082,2019,.395,.333,.729,89.5,16.4,37.7,10.4,39.6,
Smith, Dominic,642086,2019,.525,.355,.881,88.1,14.9,35.3,6.8,34.9,
Tellez, Rowdy,642133,2019,.449,.293,.742,90.7,14,37,13.2,41.2,
Thaiss, Matt,642136,2019,.422,.293,.714,89.1,15.9,34.7,6.3,43.2,
Valaika, Pat,642162,2019,.316,.256,.572,88.8,20,31.1,4.4,31.1,
VanMeter, Josh,642165,2019,.408,.327,.735,90.1,15.6,37,4,38.1,
Wade, Tyler,642180,2019,.362,.324,.686,86.9,12.8,27.9,5.9,27.9,
Mejia, Francisco,642336,2019,.438,.316,.754,88.4,19.7,31.6,4.7,29.8,
Rosario, Amed,642708,2019,.432,.322,.754,89.3,8.8,34.8,4.2,39.1,
Adames, Willy,642715,2019,.418,.315,.733,88.5,10.8,36.1,8.4,35.6,
Gutierrez, Kelvin,642721,2019,.356,.304,.660,90.1,-1.8,26,4,42.6,
Estrada, Thairo,642731,2019,.438,.290,.727,88.6,7.3,28,4,40,
Wynns, Austin,642851,2019,.271,.243,.515,87,6.2,24.6,1.8,22.8,
Benintendi, Andrew,643217,2019,.431,.341,.772,89.1,17.2,39.9,8.1,37.8,
Brault, Steven,643230,2019,.429,.300,.729,85.1,5.9,29.3,2.4,24.4,
Cooper, Garrett,643265,2019,.446,.344,.791,89.1,4.7,33.7,9.5,40.4,
Dubon, Mauricio,643289,2019,.434,.306,.740,84.8,9.5,36,2.3,19.8,
Jansen, Danny,643376,2019,.360,.279,.639,88.9,16.3,31.9,5.9,40,
Kemp, Tony,643393,2019,.380,.290,.670,86.2,14.6,27.6,1.5,15.7,
Kiner-Falefa, Isiah,643396,2019,.322,.297,.619,87.2,6.8,29.7,1.3,33.5,
Long Jr., Shed,643418,2019,.454,.333,.787,87.6,11.1,28.6,6.3,36.7,
McBroom, Ryan,643436,2019,.360,.361,.721,84.9,7.3,38,8,36,
McNeil, Jeff,643446,2019,.531,.384,.916,88.9,13.8,33.7,4.8,36.3,
Tauchman, Mike,643565,2019,.504,.361,.865,88.7,11.3,39.5,6.3,38.9,
White, Tyler,643603,2019,.304,.308,.612,86,12.4,30.9,3.6,30.4,
Chang, Yu,644374,2019,.274,.286,.560,87.9,9.9,25.5,5.9,31.4,
Alcantara, Sandy,645261,2019,.103,.111,.215,84.1,-8.8,33.3,6.7,20,
Albies, Ozzie,645277,2019,.500,.352,.852,88.9,15.6,36.8,6.6,34,
Robles, Victor,645302,2019,.419,.323,.742,83.3,16.7,34.5,4.8,23,
Ford, Mike,645801,2019,.559,.350,.909,91.9,15.6,36.5,9.6,45.2,
Devers, Rafael,646240,2019,.555,.360,.915,92.5,10.5,33,9,48.5,
Naylor, Josh,647304,2019,.403,.315,.719,89.6,4.5,30,6.3,36.3,
Soroka, Mike,647336,2019,.077,.127,.204,79.1,-8,13.5,0,10.8,
Toro, Abraham,647351,2019,.385,.303,.688,86.9,7.5,31.7,5,35,
Diaz, Aledmys,649557,2019,.467,.356,.823,88.3,12,28.2,6.4,34.2,
Urias, Luis,649966,2019,.326,.329,.655,87.3,10.1,30.8,4.4,31.4,
Arraez, Luis,650333,2019,.439,.399,.838,87.1,11.4,41.7,2.7,22.8,
Jimenez, Eloy,650391,2019,.513,.315,.828,91.1,9.4,32.4,12.8,47.8,
Torres, Gleyber,650402,2019,.535,.336,.871,89.1,17.7,38,10.1,36,
Castro, Willi,650489,2019,.340,.282,.622,84.7,18.1,35.3,1.5,25,
Diaz, Yandy,650490,2019,.476,.340,.816,91.7,5.7,34,10.4,44.8,
Viloria, Meibrys,650619,2019,.286,.257,.542,87.3,5.1,18.1,1.1,27.2,
Rengifo, Luis,650859,2019,.364,.320,.684,87.1,9.6,31,6,29.9,
Allen, Greg,656185,2019,.346,.285,.631,87.3,9.2,26.8,2.7,30.9,
Chapman, Matt,656305,2019,.506,.342,.848,92.7,16.7,25.1,12.1,49,
Chavis, Michael,656308,2019,.444,.322,.766,88.7,11.4,31.4,10.5,35.5,
Diaz, Isan,656371,2019,.307,.259,.566,88.6,18,24.8,7.4,32.2,
Flaherty, Jack,656427,2019,.241,.182,.423,86.6,6.1,29.8,0,19.6,
Haseley, Adam,656514,2019,.396,.322,.719,87.3,5.3,29.4,3.7,29.2,
Hilliard, Sam,656541,2019,.649,.356,1.006,90.8,8.4,37,13,42.6,
Hoskins, Rhys,656555,2019,.454,.363,.818,89.7,23.9,30.8,9.7,38.9,
Luplow, Jordan,656669,2019,.551,.372,.923,89.6,16.1,33.9,12.1,38.8,
Mullins II, Cedric,656775,2019,.156,.176,.332,84.2,14.9,18.9,1.9,17,
O'Hearn, Ryan,656811,2019,.369,.281,.650,90.7,13.3,29.4,9.1,43.8,
Schwarber, Kyle,656941,2019,.531,.339,.871,93.5,15.5,35.6,14.5,51.2,
Tucker, Cole,657061,2019,.361,.264,.625,87.9,6.6,28.7,4.6,36.5,
Verdugo, Alex,657077,2019,.475,.342,.817,89.4,9,33.7,5.7,39.7,
DeJong, Paul,657557,2019,.444,.318,.762,87,18.3,32.5,8.4,33.6,
Laureano, Ramon,657656,2019,.521,.339,.860,89.6,14.8,36.6,9.4,40.2,
Fuentes, Joshua,658069,2019,.400,.232,.632,84.5,7.4,40,2.9,22.9,
Moncada, Yoan,660162,2019,.548,.367,.915,93.1,12.2,40.4,12.2,47.9,
Ohtani, Shohei,660271,2019,.505,.341,.846,92.8,6.8,31.7,12.2,47.1,
Acuna Jr., Ronald,660670,2019,.518,.364,.881,90.6,14.2,40.5,15,47.4,
Hoerner, Nico,663538,2019,.436,.305,.741,85.6,3.9,36.8,1.5,23.5,
Riley, Austin,663586,2019,.471,.279,.750,89.4,20.6,40.5,13.7,44.6,
Tucker, Kyle,663656,2019,.537,.319,.857,92,16.3,42.6,12.8,48.9,
Grisham, Trent,663757,2019,.410,.328,.738,87.6,15.7,33.3,5.4,34.6,
Rodgers, Brendan,663898,2019,.250,.272,.522,86.9,7.2,20.4,4.1,32.7,
Lowe, Nathaniel,663993,2019,.454,.325,.779,91.3,13,37.5,10.6,45.2,
Happ, Ian,664023,2019,.564,.333,.898,89.8,16,27.5,13.7,38.2,
France, Ty,664034,2019,.402,.294,.696,88.9,15.1,31.6,5.9,42.6,
Lowe, Brandon,664040,2019,.514,.336,.850,91.6,19.2,40.2,16.3,46.2,
Bader, Harrison,664056,2019,.366,.313,.679,88.3,15.3,30.5,9.9,34.5,
Fletcher, David,664058,2019,.384,.349,.733,83.8,9.9,37.5,0.2,17.1,
Kingery, Scott,664068,2019,.474,.314,.788,88.2,17.6,38.9,7.3,38.6,
Allen, Austin,664119,2019,.277,.282,.559,84.2,9.5,31.8,2.3,15.9,
Lucchesi, Joey,664192,2019,.063,.074,.137,82,-4.3,11.8,0,11.8,
Moore, Dylan,664238,2019,.389,.301,.690,88.4,19.2,30.3,6.5,36.1,
Garlick, Kyle,664247,2019,.521,.321,.842,91.6,25,48.3,20.7,41.4,
Straw, Myles,664702,2019,.343,.375,.718,84.7,9,38.8,1.2,16.5,
